device_time_stamp,system_time_stamp,left_gaze_direction_unit_vector,left_gaze_direction_validity,left_gaze_origin_position_in_hmd_coordinates,left_gaze_origin_validity,left_pupil_diameter,left_pupil_validity,left_pupil_position_in_tracking_area,left_pupil_position_validity,right_gaze_direction_unit_vector,right_gaze_direction_validity,right_gaze_origin_position_in_hmd_coordinates,right_gaze_origin_validity,right_pupil_diameter,right_pupil_validity,right_pupil_position_in_tracking_area,right_pupil_position_validity
877909601,761971752566,"(-0.21826171875, -0.2606048583984375, 0.9404449462890625)",1,"(34.339508056640625, 4.6153411865234375, -44.20585632324219)",1,3.81365966796875,1,"(0.4719364047050476, 0.6116005182266235)",1,"(-0.214569091796875, -0.334808349609375, 0.9175262451171875)",1,"(-28.489349365234375, 9.416397094726562, -38.191375732421875)",1,4.360076904296875,1,"(0.4493252635002136, 0.3847423493862152)",1
877917933,761971760898,"(-0.2752685546875, -0.4408416748046875, 0.8543243408203125)",1,"(34.622711181640625, 2.5645294189453125, -34.557098388671875)",1,4.1295166015625,1,"(0.47174063324928284, 0.6120824217796326)",1,"(-0.21533203125, -0.3338623046875, 0.9176788330078125)",1,"(-28.49322509765625, 9.405990600585938, -38.1473388671875)",1,4.360626220703125,1,"(0.44957974553108215, 0.38461294770240784)",1
877926264,761971769229,"(-0.32958984375, -0.60760498046875, 0.7226104736328125)",1,"(34.905914306640625, 0.51373291015625, -24.908340454101562)",1,4.565399169921875,1,"(0.4716247320175171, 0.6120938062667847)",1,"(-0.2158203125, -0.3335723876953125, 0.9176788330078125)",1,"(-28.495834350585938, 9.407058715820312, -38.15046691894531)",1,4.363006591796875,1,"(0.44974327087402344, 0.38456180691719055)",1
877934596,761971777561,"(-0.3300933837890625, -0.6089019775390625, 0.721282958984375)",1,"(34.91217041015625, 0.4955902099609375, -24.823928833007812)",1,4.5663604736328125,1,"(0.47150880098342896, 0.6120824217796326)",1,"(-0.2172698974609375, -0.333282470703125, 0.9174346923828125)",1,"(-28.4947509765625, 9.408126831054688, -38.153594970703125)",1,4.365753173828125,1,"(0.44990676641464233, 0.3845106363296509)",1
877942927,761971785892,"(-0.3311309814453125, -0.6100921630859375, 0.71978759765625)",1,"(34.918426513671875, 0.477447509765625, -24.739517211914062)",1,4.5712432861328125,1,"(0.47145283222198486, 0.6120824217796326)",1,"(-0.2165069580078125, -0.33331298828125, 0.9176025390625)",1,"(-28.495651245117188, 9.411972045898438, -38.16471862792969)",1,4.36651611328125,1,"(0.4498332142829895, 0.384470671415329)",1
877951259,761971794224,"(-0.331512451171875, -0.61376953125, 0.71649169921875)",1,"(34.91880798339844, 0.47674560546875, -24.710205078125)",1,4.5745086669921875,1,"(0.47150880098342896, 0.612394392490387)",1,"(-0.2168121337890625, -0.3333587646484375, 0.9175262451171875)",1,"(-28.496551513671875, 9.415802001953125, -38.17584228515625)",1,4.367767333984375,1,"(0.44990676641464233, 0.3844306468963623)",1
877959590,761971802555,"(-0.2147216796875, -0.2886810302734375, 0.9330291748046875)",1,"(34.33946228027344, 4.66253662109375, -44.04296875)",1,3.78363037109375,1,"(0.47150880098342896, 0.6124667525291443)",1,"(-0.2165679931640625, -0.33184814453125, 0.918121337890625)",1,"(-28.49749755859375, 9.421310424804688, -38.20562744140625)",1,4.379608154296875,1,"(0.4499085545539856, 0.38425010442733765)",1
877967922,761971810887,"(-0.2769317626953125, -0.452911376953125, 0.847442626953125)",1,"(34.637481689453125, 2.5594940185546875, -34.40106201171875)",1,4.1235809326171875,1,"(0.47150880098342896, 0.6124667525291443)",1,"(-0.216339111328125, -0.3303375244140625, 0.9187164306640625)",1,"(-28.498443603515625, 9.426803588867188, -38.23539733886719)",1,4.39117431640625,1,"(0.44991034269332886, 0.3840695321559906)",1
877976253,761971819218,"(-0.3358612060546875, -0.6060943603515625, 0.720977783203125)",1,"(34.935516357421875, 0.4564666748046875, -24.759170532226562)",1,4.5628509521484375,1,"(0.47145283222198486, 0.6124667525291443)",1,"(-0.216217041015625, -0.328155517578125, 0.9195404052734375)",1,"(-28.498809814453125, 9.42755126953125, -38.23756408691406)",1,4.39324951171875,1,"(0.4499085545539856, 0.3837205767631531)",1
877984585,761971827550,"(-0.2200775146484375, -0.3111114501953125, 0.924530029296875)",1,"(34.36872863769531, 4.38140869140625, -42.76148986816406)",1,3.82537841796875,1,"(0.47150880098342896, 0.6124667525291443)",1,"(-0.2161407470703125, -0.325927734375, 0.92034912109375)",1,"(-28.499176025390625, 9.428298950195312, -38.23973083496094)",1,4.39532470703125,1,"(0.44991034269332886, 0.38337165117263794)",1
877992916,761971835881,"(-0.28155517578125, -0.4651031494140625, 0.8392791748046875)",1,"(34.65757751464844, 2.3968505859375, -33.65007019042969)",1,4.1609039306640625,1,"(0.47159019112586975, 0.612394392490387)",1,"(-0.215972900390625, -0.3257598876953125, 0.920440673828125)",1,"(-28.500808715820312, 9.441192626953125, -38.28993225097656)",1,4.3934478759765625,1,"(0.44994086027145386, 0.38331449031829834)",1
878001248,761971844213,"(-0.3404693603515625, -0.609375, 0.716033935546875)",1,"(34.94642639160156, 0.41229248046875, -24.538650512695312)",1,4.585601806640625,1,"(0.47171181440353394, 0.612394392490387)",1,"(-0.2164306640625, -0.3250274658203125, 0.92059326171875)",1,"(-28.5013427734375, 9.458938598632812, -38.36042785644531)",1,4.4034576416015625,1,"(0.45002010464668274, 0.38317206501960754)",1
878009579,761971852544,"(-0.223052978515625, -0.321258544921875, 0.9203338623046875)",1,"(34.3775634765625, 4.28033447265625, -42.237396240234375)",1,3.859222412109375,1,"(0.47171181440353394, 0.6120824217796326)",1,"(-0.2179412841796875, -0.3221588134765625, 0.9212493896484375)",1,"(-28.501388549804688, 9.504180908203125, -38.52880859375)",1,4.431854248046875,1,"(0.45022696256637573, 0.3825320303440094)",1
878017911,761971860876,"(-0.2837371826171875, -0.4709320068359375, 0.8352813720703125)",1,"(34.66361999511719, 2.333160400390625, -33.29273986816406)",1,4.2024993896484375,1,"(0.4717124104499817, 0.6118599772453308)",1,"(-0.21759033203125, -0.32135009765625, 0.9216156005859375)",1,"(-28.50439453125, 9.514205932617188, -38.553741455078125)",1,4.4342193603515625,1,"(0.4502865970134735, 0.38225457072257996)",1
878026242,761971869207,"(-0.3415069580078125, -0.60382080078125, 0.720245361328125)",1,"(34.949676513671875, 0.385986328125, -24.34808349609375)",1,4.619232177734375,1,"(0.4717124104499817, 0.6105461716651917)",1,"(-0.21759033203125, -0.32061767578125, 0.921875)",1,"(-28.505279541015625, 9.51507568359375, -38.563629150390625)",1,4.4335174560546875,1,"(0.450318843126297, 0.3821992874145508)",1
878034574,761971877539,"(-0.341217041015625, -0.616424560546875, 0.709625244140625)",1,"(34.952423095703125, 0.3717498779296875, -24.063217163085938)",1,4.640472412109375,1,"(0.4717124104499817, 0.6101891994476318)",1,"(-0.217437744140625, -0.3208465576171875, 0.9218292236328125)",1,"(-28.505889892578125, 9.516921997070312, -38.5670166015625)",1,4.429931640625,1,"(0.450318843126297, 0.3821992874145508)",1
878042905,761971885870,"(-0.2272491455078125, -0.31585693359375, 0.921173095703125)",1,"(34.38679504394531, 4.244049072265625, -41.99644470214844)",1,3.8873748779296875,1,"(0.47197940945625305, 0.6100107431411743)",1,"(-0.2181854248046875, -0.3207855224609375, 0.921661376953125)",1,"(-28.506378173828125, 9.516921997070312, -38.5670166015625)",1,4.430267333984375,1,"(0.4504411220550537, 0.3821992874145508)",1
878051237,761971894202,"(-0.204803466796875, -0.378570556640625, 0.902618408203125)",1,"(34.32173156738281, 3.44085693359375, -38.34062194824219)",1,3.9949188232421875,1,"(0.47237521409988403, 0.6098756194114685)",1,"(-0.2180633544921875, -0.32080078125, 0.92169189453125)",1,"(-28.507827758789062, 9.516921997070312, -38.5670166015625)",1,4.4303131103515625,1,"(0.4504779875278473, 0.3821992874145508)",1
878059568,761971902533,"(-0.1987762451171875, -0.4402923583984375, 0.8755645751953125)",1,"(34.32228088378906, 2.637664794921875, -34.68479919433594)",1,4.124908447265625,1,"(0.47255411744117737, 0.6097070574760437)",1,"(-0.2184906005859375, -0.3210906982421875, 0.9214935302734375)",1,"(-28.508941650390625, 9.516921997070312, -38.5670166015625)",1,4.4245147705078125,1,"(0.45057785511016846, 0.38225457072257996)",1
878067900,761971910865,"(-0.1966094970703125, -0.4678497314453125, 0.8616485595703125)",1,"(34.32159423828125, 2.4369964599609375, -33.57710266113281)",1,4.1661224365234375,1,"(0.4726089537143707, 0.6094682216644287)",1,"(-0.2185211181640625, -0.3209228515625, 0.921539306640625)",1,"(-28.509063720703125, 9.516921997070312, -38.5670166015625)",1,4.395965576171875,1,"(0.45057785511016846, 0.38225457072257996)",1
878076232,761971919197,"(-0.1949920654296875, -0.49530029296875, 0.8465423583984375)",1,"(34.32090759277344, 2.236328125, -32.469390869140625)",1,4.208953857421875,1,"(0.4727380871772766, 0.6092588305473328)",1,"(-0.2186279296875, -0.320068359375, 0.92181396484375)",1,"(-28.509063720703125, 9.516921997070312, -38.5670166015625)",1,4.3958740234375,1,"(0.45059239864349365, 0.382132351398468)",1
878084563,761971927528,"(-0.1948089599609375, -0.494964599609375, 0.8467864990234375)",1,"(34.31907653808594, 2.240753173828125, -32.450103759765625)",1,4.221343994140625,1,"(0.4727667570114136, 0.6088491082191467)",1,"(-0.21844482421875, -0.3199462890625, 0.9218902587890625)",1,"(-28.509841918945312, 9.51507568359375, -38.563629150390625)",1,4.4083251953125,1,"(0.45060011744499207, 0.382132351398468)",1
878092895,761971935860,"(-0.194091796875, -0.494537353515625, 0.847198486328125)",1,"(34.317230224609375, 2.2431182861328125, -32.43083190917969)",1,4.2099151611328125,1,"(0.4727667570114136, 0.608498752117157)",1,"(-0.220123291015625, -0.3195037841796875, 0.9216461181640625)",1,"(-28.509857177734375, 9.514205932617188, -38.553741455078125)",1,4.409271240234375,1,"(0.4508354961872101, 0.38203513622283936)",1
878101226,761971944191,"(-0.194427490234375, -0.4940948486328125, 0.847381591796875)",1,"(34.315185546875, 2.2405853271484375, -32.42866516113281)",1,4.2103271484375,1,"(0.47288262844085693, 0.608498752117157)",1,"(-0.2197723388671875, -0.317962646484375, 0.922271728515625)",1,"(-28.511444091796875, 9.491256713867188, -38.486175537109375)",1,4.427734375,1,"(0.45085418224334717, 0.38202935457229614)",1
878109558,761971952523,"(-0.19384765625, -0.493682861328125, 0.847747802734375)",1,"(34.31312561035156, 2.238067626953125, -32.426513671875)",1,4.210052490234375,1,"(0.47288262844085693, 0.608498752117157)",1,"(-0.219696044921875, -0.32086181640625, 0.9212799072265625)",1,"(-28.511627197265625, 9.490966796875, -38.43357849121094)",1,4.4133758544921875,1,"(0.45085418224334717, 0.38202935457229614)",1
878117889,761971960854,"(-0.197998046875, -0.4937591552734375, 0.84674072265625)",1,"(34.31166076660156, 2.2405853271484375, -32.42866516113281)",1,4.2112274169921875,1,"(0.4734668731689453, 0.608498752117157)",1,"(-0.22027587890625, -0.320831298828125, 0.9211578369140625)",1,"(-28.512588500976562, 9.490966796875, -38.43357849121094)",1,4.4137115478515625,1,"(0.45097219944000244, 0.38202935457229614)",1
878126221,761971969186,"(-0.197998046875, -0.493377685546875, 0.8469696044921875)",1,"(34.310211181640625, 2.2431182861328125, -32.43083190917969)",1,4.2161102294921875,1,"(0.4735107719898224, 0.6083695292472839)",1,"(-0.2196197509765625, -0.3193359375, 0.9218292236328125)",1,"(-28.515274047851562, 9.485321044921875, -38.43357849121094)",1,4.394317626953125,1,"(0.45097219944000244, 0.38202935457229614)",1
878134552,761971977517,"(-0.1985931396484375, -0.49029541015625, 0.8486175537109375)",1,"(34.30841064453125, 2.2441558837890625, -32.450103759765625)",1,4.2148284912109375,1,"(0.4736436605453491, 0.6080873012542725)",1,"(-0.220916748046875, -0.318023681640625, 0.921966552734375)",1,"(-28.515960693359375, 9.4779052734375, -38.43357849121094)",1,4.3950653076171875,1,"(0.4511757791042328, 0.3821168541908264)",1
878142884,761971985849,"(-0.1981964111328125, -0.49005126953125, 0.848846435546875)",1,"(34.306610107421875, 2.2431182861328125, -32.44059753417969)",1,4.2150115966796875,1,"(0.47365981340408325, 0.6079760193824768)",1,"(-0.2210845947265625, -0.3186798095703125, 0.9217071533203125)",1,"(-28.515960693359375, 9.477584838867188, -38.42048645019531)",1,4.3954315185546875,1,"(0.451200932264328, 0.3821168541908264)",1
878151215,761971994180,"(-0.1978607177734375, -0.4902191162109375, 0.8488311767578125)",1,"(34.305450439453125, 2.2423248291015625, -32.43571472167969)",1,4.2152252197265625,1,"(0.47365981340408325, 0.6079760193824768)",1,"(-0.221099853515625, -0.3204498291015625, 0.92108154296875)",1,"(-28.51904296875, 9.476409912109375, -38.385467529296875)",1,4.396759033203125,1,"(0.4513229429721832, 0.3821168541908264)",1
878159547,761972002512,"(-0.2567138671875, -0.30950927734375, 0.9155731201171875)",1,"(34.277069091796875, 4.122161865234375, -41.65855407714844)",1,3.9048919677734375,1,"(0.48026368021965027, 0.6106072664260864)",1,"(-0.2340850830078125, -0.32415771484375, 0.9165802001953125)",1,"(-28.619537353515625, 9.524459838867188, -38.844146728515625)",1,4.3339080810546875,1,"(0.4567970037460327, 0.38525885343551636)",1
878167878,761972010843,"(-0.3909759521484375, -0.6627197265625, 0.6386871337890625)",1,"(34.62471008300781, 0.37860107421875, -24.215835571289062)",1,4.6764068603515625,1,"(0.4891699254512787, 0.6205662488937378)",1,"(-0.2613372802734375, -0.3173980712890625, 0.91156005859375)",1,"(-28.699127197265625, 9.34259033203125, -38.298797607421875)",1,4.4357452392578125,1,"(0.46356260776519775, 0.3864493668079376)",1
878176210,761972019175,"(-0.10491943359375, -0.3221435546875, 0.9408416748046875)",1,"(33.29615783691406, 13.31298828125, -74.16281127929688)",1,2.800140380859375,1,"(0.49366825819015503, 0.6212755441665649)",1,"(-0.274261474609375, -0.317596435546875, 0.907684326171875)",1,"(-28.719955444335938, 9.311477661132812, -38.32478332519531)",1,4.3934783935546875,1,"(0.46611931920051575, 0.38810035586357117)",1
878184541,761972027506,"(-0.264923095703125, -0.5657501220703125, 0.7808380126953125)",1,"(33.980438232421875, 3.1730194091796875, -35.744140625)",1,4.081298828125,1,"(0.493886262178421, 0.6219182014465332)",1,"(-0.278717041015625, -0.3283538818359375, 0.9024810791015625)",1,"(-28.730712890625, 9.388351440429688, -38.712371826171875)",1,4.32794189453125,1,"(0.4671477973461151, 0.3904799520969391)",1
878192873,761972035838,"(-0.2614898681640625, -0.572479248046875, 0.7770843505859375)",1,"(34.00712585449219, 3.1910858154296875, -35.83930969238281)",1,4.1027984619140625,1,"(0.49240851402282715, 0.6232891082763672)",1,"(-0.2716827392578125, -0.3276824951171875, 0.904876708984375)",1,"(-28.730331420898438, 9.353240966796875, -38.58406066894531)",1,4.3486328125,1,"(0.4661422073841095, 0.3904169797897339)",1
878201204,761972044169,"(-0.2635040283203125, -0.5738983154296875, 0.775360107421875)",1,"(34.01432800292969, 3.211181640625, -35.95402526855469)",1,4.057861328125,1,"(0.4924817681312561, 0.6240888833999634)",1,"(-0.2784423828125, -0.32659912109375, 0.9031982421875)",1,"(-28.730712890625, 9.318130493164062, -38.45574951171875)",1,4.3761138916015625,1,"(0.4671051800251007, 0.3904799520969391)",1
878209536,761972052501,"(-0.266143798828125, -0.58056640625, 0.76947021484375)",1,"(34.003662109375, 3.27545166015625, -36.189483642578125)",1,4.0272674560546875,1,"(0.4932740032672882, 0.6254287958145142)",1,"(-0.2754974365234375, -0.3307037353515625, 0.902618408203125)",1,"(-28.731964111328125, 9.304672241210938, -38.40849304199219)",1,4.3817596435546875,1,"(0.4667368233203888, 0.391135573387146)",1
878217867,761972060832,"(-0.2692413330078125, -0.57672119140625, 0.7712860107421875)",1,"(33.99298095703125, 3.3385162353515625, -36.424957275390625)",1,4.0137939453125,1,"(0.4940662682056427, 0.6250741481781006)",1,"(-0.27703857421875, -0.3343658447265625, 0.900787353515625)",1,"(-28.73321533203125, 9.291229248046875, -38.361236572265625)",1,4.380584716796875,1,"(0.466999888420105, 0.3917911648750305)",1
878226199,761972069164,"(-0.26739501953125, -0.5749969482421875, 0.7732086181640625)",1,"(33.98612976074219, 3.339111328125, -36.43666076660156)",1,4.0169219970703125,1,"(0.49405425786972046, 0.6248564720153809)",1,"(-0.2752532958984375, -0.334503173828125, 0.9012908935546875)",1,"(-28.731964111328125, 9.27752685546875, -38.30583190917969)",1,4.3860015869140625,1,"(0.4667016267776489, 0.39179161190986633)",1
878234530,761972077495,"(-0.2655181884765625, -0.5745086669921875, 0.7742156982421875)",1,"(33.979278564453125, 3.3385162353515625, -36.424957275390625)",1,4.02166748046875,1,"(0.4940422475337982, 0.6246388554573059)",1,"(-0.2740936279296875, -0.3345184326171875, 0.901641845703125)",1,"(-28.730712890625, 9.263839721679688, -38.25041198730469)",1,4.383026123046875,1,"(0.46648895740509033, 0.3917911648750305)",1
878242862,761972085827,"(-0.2645721435546875, -0.5741119384765625, 0.77484130859375)",1,"(33.97850036621094, 3.2748565673828125, -36.189483642578125)",1,4.0231475830078125,1,"(0.49397239089012146, 0.6243638396263123)",1,"(-0.2745208740234375, -0.3323516845703125, 0.902313232421875)",1,"(-28.730575561523438, 9.261795043945312, -38.248779296875)",1,4.3795166015625,1,"(0.46654078364372253, 0.39153411984443665)",1
878251194,761972094159,"(-0.263763427734375, -0.5738067626953125, 0.7753448486328125)",1,"(33.97770690917969, 3.211181640625, -35.95402526855469)",1,4.035919189453125,1,"(0.4939025044441223, 0.6240888833999634)",1,"(-0.27484130859375, -0.333648681640625, 0.9017333984375)",1,"(-28.730712890625, 9.259735107421875, -38.24714660644531)",1,4.383453369140625,1,"(0.4665926396846771, 0.3917911648750305)",1
878259525,761972102490,"(-0.251800537109375, -0.5603485107421875, 0.7890472412109375)",1,"(33.94313049316406, 2.955718994140625, -35.30120849609375)",1,4.0455169677734375,1,"(0.4935773015022278, 0.6240582466125488)",1,"(-0.2741851806640625, -0.33343505859375, 0.902008056640625)",1,"(-28.731964111328125, 9.229110717773438, -38.12420654296875)",1,4.3842010498046875,1,"(0.46654078364372253, 0.39179161190986633)",1
878267857,761972110822,"(-0.2565155029296875, -0.5741424560546875, 0.7775115966796875)",1,"(33.96868896484375, 3.211181640625, -35.95402526855469)",1,4.0360107421875,1,"(0.49325209856033325, 0.6240276098251343)",1,"(-0.2742462158203125, -0.333251953125, 0.9020538330078125)",1,"(-28.73321533203125, 9.198486328125, -38.001251220703125)",1,4.391693115234375,1,"(0.4665926396846771, 0.3917921185493469)",1
878276188,761972119153,"(-0.25897216796875, -0.572906494140625, 0.777618408203125)",1,"(33.96824645996094, 3.2748565673828125, -36.189483642578125)",1,4.0274658203125,1,"(0.4935773015022278, 0.6240582466125488)",1,"(-0.2756805419921875, -0.3323974609375, 0.9019317626953125)",1,"(-28.733444213867188, 9.187881469726562, -37.96821594238281)",1,4.3901824951171875,1,"(0.46679627895355225, 0.39179161190986633)",1
878284520,761972127485,"(-0.2617034912109375, -0.5704193115234375, 0.778533935546875)",1,"(33.96868896484375, 3.324462890625, -36.39106750488281)",1,4.02294921875,1,"(0.4939025044441223, 0.6240276098251343)",1,"(-0.2741851806640625, -0.3310394287109375, 0.90289306640625)",1,"(-28.733673095703125, 9.177276611328125, -37.94964599609375)",1,4.386627197265625,1,"(0.4665926396846771, 0.3917911648750305)",1
878292851,761972135816,"(-0.25958251953125, -0.569091796875, 0.78021240234375)",1,"(33.96992492675781, 3.29742431640625, -36.31214904785156)",1,4.021728515625,1,"(0.4935773015022278, 0.6239229440689087)",1,"(-0.2756500244140625, -0.3295135498046875, 0.9029998779296875)",1,"(-28.733688354492188, 9.177505493164062, -37.97520446777344)",1,4.38983154296875,1,"(0.46679627895355225, 0.39179161190986633)",1
878301183,761972144148,"(-0.2574310302734375, -0.56903076171875, 0.7809600830078125)",1,"(33.971160888671875, 3.2703857421875, -36.23321533203125)",1,4.02099609375,1,"(0.49325209856033325, 0.6240276098251343)",1,"(-0.2771148681640625, -0.32879638671875, 0.9028167724609375)",1,"(-28.73370361328125, 9.177276611328125, -37.982757568359375)",1,4.38665771484375,1,"(0.466999888420105, 0.3917921185493469)",1
878309514,761972152479,"(-0.2605133056640625, -0.5693206787109375, 0.7797393798828125)",1,"(33.97367858886719, 3.2544708251953125, -36.172607421875)",1,4.026885986328125,1,"(0.4935773015022278, 0.6240582466125488)",1,"(-0.2769927978515625, -0.329833984375, 0.9024810791015625)",1,"(-28.734146118164062, 9.173294067382812, -37.94964599609375)",1,4.39471435546875,1,"(0.466999888420105, 0.3917921185493469)",1
878317846,761972160811,"(-0.2587738037109375, -0.5697021484375, 0.780029296875)",1,"(33.97621154785156, 3.238555908203125, -36.11198425292969)",1,4.0299835205078125,1,"(0.49325209856033325, 0.6240276098251343)",1,"(-0.2770538330078125, -0.3300933837890625, 0.9023590087890625)",1,"(-28.736587524414062, 9.170730590820312, -37.9351806640625)",1,4.397186279296875,1,"(0.4670982360839844, 0.3917921185493469)",1
878326177,761972169142,"(-0.2635498046875, -0.569183349609375, 0.77880859375)",1,"(33.97621154785156, 3.238555908203125, -36.11198425292969)",1,4.028472900390625,1,"(0.4939025044441223, 0.6240276098251343)",1,"(-0.276153564453125, -0.3308563232421875, 0.9023590087890625)",1,"(-28.737350463867188, 9.16973876953125, -37.91949462890625)",1,4.3887939453125,1,"(0.466999888420105, 0.3917921185493469)",1
878334509,761972177474,"(-0.259521484375, -0.5708770751953125, 0.7789306640625)",1,"(33.97621154785156, 3.1943817138671875, -35.93162536621094)",1,4.03271484375,1,"(0.4933796226978302, 0.6239164471626282)",1,"(-0.274627685546875, -0.330291748046875, 0.9030303955078125)",1,"(-28.743179321289062, 9.167587280273438, -37.90843200683594)",1,4.3873443603515625,1,"(0.466999888420105, 0.3916749060153961)",1
878342840,761972185805,"(-0.2584991455078125, -0.5728759765625, 0.7777862548828125)",1,"(33.97621154785156, 3.1943817138671875, -35.893280029296875)",1,4.0345306396484375,1,"(0.49325209856033325, 0.6238182187080383)",1,"(-0.274932861328125, -0.33026123046875, 0.9029541015625)",1,"(-28.744705200195312, 9.167587280273438, -37.90843200683594)",1,4.3874053955078125,1,"(0.4670982360839844, 0.3916729688644409)",1
878351172,761972194137,"(-0.0592803955078125, -0.3238677978515625, 0.9442291259765625)",1,"(33.06468200683594, 20.846755981445312, -100.15115356445312)",1,1.9289703369140625,1,"(0.49325209856033325, 0.6237990260124207)",1,"(-0.27490234375, -0.33013916015625, 0.9029998779296875)",1,"(-28.749374389648438, 9.167587280273438, -37.90843200683594)",1,4.373199462890625,1,"(0.46726173162460327, 0.3916679322719574)",1
878359503,761972202468,"(-0.2859344482421875, -0.3576812744140625, 0.88897705078125)",1,"(34.04844665527344, 4.366546630859375, -42.97544860839844)",1,3.74700927734375,1,"(0.49321895837783813, 0.6237990260124207)",1,"(-0.27484130859375, -0.3293304443359375, 0.9033203125)",1,"(-28.749740600585938, 9.167587280273438, -37.91949462890625)",1,4.3544158935546875,1,"(0.46726173162460327, 0.3916679322719574)",1
878367835,761972210800,"(-0.2865447998046875, -0.357269287109375, 0.888946533203125)",1,"(34.050628662109375, 4.3450469970703125, -42.90663146972656)",1,3.75311279296875,1,"(0.49321895837783813, 0.6237990260124207)",1,"(-0.2748260498046875, -0.3289794921875, 0.9034423828125)",1,"(-28.749786376953125, 9.16973876953125, -37.9351806640625)",1,4.35302734375,1,"(0.46726173162460327, 0.3916729688644409)",1
878376166,761972219131,"(-0.28692626953125, -0.3571014404296875, 0.8889007568359375)",1,"(34.05281066894531, 4.35284423828125, -42.93711853027344)",1,3.7500457763671875,1,"(0.4931889474391937, 0.6238182187080383)",1,"(-0.2734222412109375, -0.3285064697265625, 0.904052734375)",1,"(-28.750686645507812, 9.170730590820312, -37.94964599609375)",1,4.35186767578125,1,"(0.4670982360839844, 0.3916729688644409)",1
878384498,761972227463,"(-0.2870941162109375, -0.357666015625, 0.88861083984375)",1,"(34.0535888671875, 4.33819580078125, -42.88746643066406)",1,3.7516021728515625,1,"(0.4931889474391937, 0.6239164471626282)",1,"(-0.2734222412109375, -0.328765869140625, 0.9039459228515625)",1,"(-28.750686645507812, 9.173294067382812, -37.95466613769531)",1,4.34771728515625,1,"(0.4670982360839844, 0.3916729688644409)",1
878392829,761972235794,"(-0.287261962890625, -0.3597869873046875, 0.8876953125)",1,"(34.05436706542969, 4.32354736328125, -42.837799072265625)",1,3.7531280517578125,1,"(0.4931889474391937, 0.6242539286613464)",1,"(-0.271453857421875, -0.3283843994140625, 0.9046783447265625)",1,"(-28.750686645507812, 9.177719116210938, -37.982757568359375)",1,4.3451385498046875,1,"(0.46682417392730713, 0.3916729688644409)",1
878401161,761972244126,"(-0.2884521484375, -0.3600616455078125, 0.88720703125)",1,"(34.060394287109375, 4.3128662109375, -42.795379638671875)",1,3.755279541015625,1,"(0.4931263029575348, 0.6242539286613464)",1,"(-0.268890380859375, -0.32891845703125, 0.9052581787109375)",1,"(-28.750686645507812, 9.18310546875, -38.00074768066406)",1,4.343597412109375,1,"(0.4664670526981354, 0.3916749060153961)",1
878409493,761972252458,"(-0.2897491455078125, -0.360321044921875, 0.8866729736328125)",1,"(34.06640625, 4.30218505859375, -42.75294494628906)",1,3.7540130615234375,1,"(0.49308595061302185, 0.6242539286613464)",1,"(-0.2688751220703125, -0.3308258056640625, 0.904571533203125)",1,"(-28.750686645507812, 9.190628051757812, -38.01158142089844)",1,4.3430633544921875,1,"(0.4664670526981354, 0.39178305864334106)",1
878417824,761972260789,"(-0.2913665771484375, -0.36077880859375, 0.885955810546875)",1,"(34.07232666015625, 4.2877349853515625, -42.69551086425781)",1,3.7595367431640625,1,"(0.49308595061302185, 0.6242539286613464)",1,"(-0.268707275390625, -0.327880859375, 0.9056854248046875)",1,"(-28.750686645507812, 9.193038940429688, -38.05934143066406)",1,4.3410797119140625,1,"(0.4664415419101715, 0.3916749060153961)",1
878426156,761972269121,"(-0.29046630859375, -0.3614501953125, 0.8859710693359375)",1,"(34.07826232910156, 4.273284912109375, -42.6380615234375)",1,3.7579803466796875,1,"(0.49274277687072754, 0.6242539286613464)",1,"(-0.2688751220703125, -0.32635498046875, 0.90618896484375)",1,"(-28.749801635742188, 9.206863403320312, -38.142242431640625)",1,4.337554931640625,1,"(0.4664337933063507, 0.3916749060153961)",1
878434487,761972277452,"(-0.2889404296875, -0.3617706298828125, 0.8863525390625)",1,"(34.088043212890625, 4.2545166015625, -42.54156494140625)",1,3.7529754638671875,1,"(0.492175817489624, 0.6239164471626282)",1,"(-0.265533447265625, -0.3257293701171875, 0.9073944091796875)",1,"(-28.749801635742188, 9.216140747070312, -38.196197509765625)",1,4.3281097412109375,1,"(0.4659639596939087, 0.3916749060153961)",1
878442819,761972285784,"(-0.288604736328125, -0.3626556396484375, 0.8860931396484375)",1,"(34.09783935546875, 4.235748291015625, -42.445068359375)",1,3.7393341064453125,1,"(0.49179816246032715, 0.6236875057220459)",1,"(-0.2617645263671875, -0.32598876953125, 0.9084014892578125)",1,"(-28.749786376953125, 9.234481811523438, -38.27294921875)",1,4.3218231201171875,1,"(0.4654393792152405, 0.39168235659599304)",1
878451150,761972294115,"(-0.289306640625, -0.3631439208984375, 0.8856658935546875)",1,"(34.10081481933594, 4.2356109619140625, -42.43678283691406)",1,3.740142822265625,1,"(0.4917832314968109, 0.6236875057220459)",1,"(-0.2630615234375, -0.3265838623046875, 0.907806396484375)",1,"(-28.744644165039062, 9.242218017578125, -38.29042053222656)",1,4.2922210693359375,1,"(0.46542662382125854, 0.39168235659599304)",1
