device_time_stamp,system_time_stamp,left_gaze_direction_unit_vector,left_gaze_direction_validity,left_gaze_origin_position_in_hmd_coordinates,left_gaze_origin_validity,left_pupil_diameter,left_pupil_validity,left_pupil_position_in_tracking_area,left_pupil_position_validity,right_gaze_direction_unit_vector,right_gaze_direction_validity,right_gaze_origin_position_in_hmd_coordinates,right_gaze_origin_validity,right_pupil_diameter,right_pupil_validity,right_pupil_position_in_tracking_area,right_pupil_position_validity
5591903632,89951350447,"(-0.5475006103515625, -0.268829345703125, 0.7924346923828125)",1,"(32.06236267089844, 8.304855346679688, -39.347869873046875)",1,4.1718292236328125,1,"(0.6044563055038452, 0.42913818359375)",1,"(-0.4879913330078125, -0.2721710205078125, 0.829315185546875)",1,"(-30.662765502929688, 6.371490478515625, -37.12467956542969)",1,4.112945556640625,1,"(0.566201388835907, 0.4825417399406433)",1
5591911964,89951358779,"(-0.539215087890625, -0.272186279296875, 0.7969512939453125)",1,"(32.16273498535156, 8.2415771484375, -38.8817138671875)",1,4.197723388671875,1,"(0.5991064310073853, 0.4274650514125824)",1,"(-0.48492431640625, -0.2772979736328125, 0.8294219970703125)",1,"(-30.60430908203125, 6.307403564453125, -36.79833984375)",1,4.14666748046875,1,"(0.5633586645126343, 0.48245131969451904)",1
5591920295,89951367110,"(-0.55328369140625, -0.2573699951171875, 0.7922210693359375)",1,"(32.24394226074219, 8.052658081054688, -38.1444091796875)",1,4.1638946533203125,1,"(0.5975952744483948, 0.4258914887905121)",1,"(-0.48779296875, -0.2718048095703125, 0.829559326171875)",1,"(-30.519271850585938, 6.160980224609375, -36.235595703125)",1,4.087921142578125,1,"(0.560201108455658, 0.4816819727420807)",1
5591928627,89951375442,"(-0.536407470703125, -0.2660675048828125, 0.8009033203125)",1,"(32.24354553222656, 8.215621948242188, -38.8292236328125)",1,4.127166748046875,1,"(0.5957529544830322, 0.4270267188549042)",1,"(-0.48785400390625, -0.2637481689453125, 0.8321075439453125)",1,"(-30.481704711914062, 6.10943603515625, -36.0711669921875)",1,4.0980987548828125,1,"(0.55869460105896, 0.4807743430137634)",1
5591936959,89951383774,"(-0.5314178466796875, -0.2738037109375, 0.8016204833984375)",1,"(32.263458251953125, 8.2366943359375, -39.01338195800781)",1,4.0027618408203125,1,"(0.5946890115737915, 0.4290176331996918)",1,"(-0.480224609375, -0.268524169921875, 0.83502197265625)",1,"(-30.459487915039062, 6.055755615234375, -35.92401123046875)",1,4.126983642578125,1,"(0.5566824674606323, 0.48185494542121887)",1
5591945290,89951392105,"(-0.5341796875, -0.2714996337890625, 0.800567626953125)",1,"(32.3001708984375, 8.112472534179688, -38.59490966796875)",1,4.07342529296875,1,"(0.593268871307373, 0.4294791519641876)",1,"(-0.4691619873046875, -0.2791748046875, 0.8378143310546875)",1,"(-30.474014282226562, 6.15087890625, -36.29740905761719)",1,4.101287841796875,1,"(0.5559319853782654, 0.48328927159309387)",1
5591953622,89951400437,"(-0.54229736328125, -0.2651214599609375, 0.7972412109375)",1,"(32.33146667480469, 8.03350830078125, -38.31846618652344)",1,4.1526031494140625,1,"(0.5928974747657776, 0.4291035532951355)",1,"(-0.4613800048828125, -0.28106689453125, 0.84149169921875)",1,"(-30.477798461914062, 6.2641448974609375, -36.752197265625)",1,4.055206298828125,1,"(0.5553033947944641, 0.4836122989654541)",1
5591961953,89951408768,"(-0.5372161865234375, -0.2639923095703125, 0.801055908203125)",1,"(32.355560302734375, 8.000106811523438, -38.247589111328125)",1,4.153594970703125,1,"(0.5912107229232788, 0.4294019341468811)",1,"(-0.467498779296875, -0.280548095703125, 0.838287353515625)",1,"(-30.465042114257812, 6.2445526123046875, -36.6756591796875)",1,4.033447265625,1,"(0.5556600689888, 0.48366713523864746)",1
5591970285,89951417100,"(-0.52740478515625, -0.2693634033203125, 0.805755615234375)",1,"(32.36181640625, 8.05474853515625, -38.50628662109375)",1,4.1253509521484375,1,"(0.5898127555847168, 0.43032005429267883)",1,"(-0.4630584716796875, -0.2851409912109375, 0.839202880859375)",1,"(-30.459564208984375, 6.1991424560546875, -36.502471923828125)",1,4.05859375,1,"(0.5546966195106506, 0.4842466115951538)",1
5591978616,89951425431,"(-0.555877685546875, -0.26226806640625, 0.788787841796875)",1,"(32.43788146972656, 7.706451416015625, -37.12580871582031)",1,4.2148284912109375,1,"(0.589978039264679, 0.430134654045105)",1,"(-0.4567108154296875, -0.28228759765625, 0.8436279296875)",1,"(-30.45574951171875, 6.18939208984375, -36.504486083984375)",1,4.0828857421875,1,"(0.5536394715309143, 0.484041303396225)",1
5591986948,89951433763,"(-0.5453948974609375, -0.27655029296875, 0.791229248046875)",1,"(32.44000244140625, 7.727294921875, -37.2635498046875)",1,4.1553497314453125,1,"(0.5886514782905579, 0.43246474862098694)",1,"(-0.4453582763671875, -0.2875823974609375, 0.847900390625)",1,"(-30.4537353515625, 6.1670684814453125, -36.50111389160156)",1,4.00048828125,1,"(0.5519372224807739, 0.4853833019733429)",1
