AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,DeviceTimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,OriginalLeftGazeDirection,OriginalLeftGazeDirectionValid,OriginalLeftGazeOriginPositionInHMD,OriginalLeftGazeOriginPositionInHMDValid,OriginalLeftPupilDiameter,OriginalLeftPupilDiameterValid,OriginalLeftPupilPositionInTrackingArea,OriginalLeftPupilPositionInTrackingAreaValid,OriginalRightGazeDirection,OriginalRightGazeDirectionValid,OriginalRightGazeOriginPositionInHMD,OriginalRightGazeOriginPositionInHMDValid,OriginalRightPupilDiameter,OriginalRightPupilDiameterValid,OriginalRightPupilPositionInTrackingArea,OriginalRightPupilPositionInTrackingAreaValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid,SystemTimeStamp
8.714774,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39649332,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.05102539, -0.50117490, 0.86383060)",Valid,"(-23.81189000, -1.74913000, -33.64426000)",Valid,4.57989500,Valid,"(0.25740000, 0.77144790)",Valid,"(0.08106025, 2.03525300, -10.34453000)","(0.14611950, -0.13038480, 0.02104151, 0.98041120)",True,"(0.05102539, -0.50117490, 0.86383060)",True,"(0.02381189, -0.00174913, -0.03364426)",True,"(-0.12651770, -0.73141490, 0.67009370)","(0.11257490, 2.04348000, -10.36986000)",True,0.00457990,True,975968955381
8.723105,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39657663,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.13267520, -0.28883360, 0.94813540)",Valid,"(-25.13121000, 5.24894700, -56.46808000)",Valid,3.14320400,Valid,"(0.28067950, 0.75207870)",Valid,"(0.08148411, 2.03447500, -10.34466000)","(0.14688110, -0.13046100, 0.02112153, 0.98028560)",True,"(0.13267520, -0.28883360, 0.94813540)",True,"(0.02513121, 0.00524895, -0.05646808)",True,"(-0.08555924, -0.55396770, 0.82813010)","(0.11941180, 2.05614300, -10.38870000)",True,0.00314320,True,975968963712
8.731437,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39665995,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(0.25498350, 0.71601950)",Valid,"(0.08190801, 2.03369700, -10.34478000)","(0.14764270, -0.13053710, 0.02120155, 0.98015930)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,975968972044
8.739768,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39674326,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.04333496, -0.24028020, 0.96972660)",Valid,"(-24.47394000, 3.58728000, -49.23976000)",Valid,2.92431600,Valid,"(0.25793880, 0.71023300)",Valid,"(0.08298561, 2.03251700, -10.34606000)","(0.14028940, -0.12802220, 0.02004559, 0.98159430)",True,"(0.04333496, -0.24028020, 0.96972660)",True,"(0.02447394, 0.00358728, -0.04923976)",True,"(-0.17830420, -0.50253870, 0.84596840)","(0.11846620, 2.04985800, -10.38449000)",True,0.00292432,True,975968980375
8.7481,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39682658,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.25306700, -0.28628540, 0.92410280)",Valid,"(-22.90451000, -2.30990600, -30.40132000)",Valid,4.30458100,Valid,"(0.25216110, 0.72574370)",Valid,"(0.08413685, 2.03129100, -10.34746000)","(0.13200820, -0.12520470, 0.01874841, 0.98313080)",True,"(0.25306700, -0.28628540, 0.92410280)",True,"(0.02290451, -0.00230991, -0.03040132)",True,"(0.04204656, -0.51935200, 0.85352530)","(0.11380250, 2.03718400, -10.37069000)",True,0.00430458,True,975968988707
8.756432,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39690990,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.25978090, 0.04809570, 0.96446230)",Valid,"(-23.70287000, 1.08947800, -44.35243000)",Valid,3.60896300,Valid,"(0.26459720, 0.70784790)",Valid,"(0.08528809, 2.03006400, -10.34887000)","(0.12371390, -0.12237610, 0.01744932, 0.98458850)",True,"(0.25978090, 0.04809570, 0.96446230)",True,"(0.02370287, 0.00108948, -0.04435243)",True,"(0.02048068, -0.19142280, 0.98129400)","(0.11869270, 2.04221100, -10.38446000)",True,0.00360896,True,975968997039
8.764763,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39699321,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.12135310, -0.38694760, 0.91406250)",Valid,"(-24.15007000, 1.46186800, -43.30667000)",Valid,3.56561300,Valid,"(0.25793940, 0.75357910)",Valid,"(0.08643919, 2.02883800, -10.35027000)","(0.11540940, -0.11953760, 0.01614879, 0.98596690)",True,"(0.12135310, -0.38694760, 0.91406250)",True,"(0.02415007, 0.00146187, -0.04330667)",True,"(-0.07123688, -0.58748320, 0.80609480)","(0.11984640, 2.04038600, -10.38508000)",True,0.00356561,True,975969005370
8.773095,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39707653,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.09892273, -0.21771240, 0.97097780)",Valid,"(-23.33891000, -2.14152500, -33.53328000)",Valid,3.84759500,Valid,"(0.23899320, 0.74428990)",Valid,"(0.08759043, 2.02761200, -10.35168000)","(0.10709470, -0.11668920, 0.01484681, 0.98726590)",True,"(0.09892273, -0.21771240, 0.97097780)",True,"(0.02333891, -0.00214153, -0.03353328)",True,"(-0.11262400, -0.42088770, 0.90009410)","(0.11801940, 2.03282900, -10.37852000)",True,0.00384760,True,975969013702
8.781426,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39715984,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.08288574, -0.42848210, 0.89973450)",Valid,"(-26.91034000, 19.72760000, -99.49994000)",Valid,1.84584000,Valid,"(0.27819780, 0.74412760)",Valid,"(0.08874153, 2.02638600, -10.35308000)","(0.09877374, -0.11383230, 0.01354402, 0.98848500)",True,"(0.08288574, -0.42848210, 0.89973450)",True,"(0.02691034, 0.01972760, -0.09949994)",True,"(-0.09825633, -0.59807970, 0.79539060)","(0.13609830, 2.06557300, -10.43814000)",True,0.00184584,True,975969022033
8.789758,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39724316,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.05770874, -0.44367980, 0.89431760)",Valid,"(-26.91183000, 19.76927000, -99.63744000)",Valid,1.83837900,Valid,"(0.26906590, 0.75003130)",Valid,"(0.08989277, 2.02516000, -10.35449000)","(0.09044665, -0.11096670, 0.01224042, 0.98962410)",True,"(0.05770874, -0.44367980, 0.89431760)",True,"(0.02691183, 0.01976927, -0.09963743)",True,"(-0.11851500, -0.59857920, 0.79224820)","(0.13692080, 2.06281900, -10.44059000)",True,0.00183838,True,975969030365
8.798089,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39732647,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(0.09017622, 2.02454000, -10.35434000)","(0.08632774, -0.11103030, 0.01243836, 0.98998240)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,975969038696
8.806421,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39740979,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(0.08798828, 2.02564400, -10.34979000)","(0.09419226, -0.11944470, 0.01691286, 0.98821790)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,975969047028
8.814752,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39749310,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.17488100, -0.34858700, 0.92080690)",Valid,"(-23.64268000, -1.27853400, -36.26584000)",Valid,3.86087000,Valid,"(0.26578580, 0.76023440)",Valid,"(0.08653025, 2.02633900, -10.34663000)","(0.09932758, -0.12479430, 0.02034383, 0.98698870)",True,"(0.17488100, -0.34858700, 0.92080690)",True,"(0.02364269, -0.00127853, -0.03626584)",True,"(-0.03118179, -0.52395610, 0.85117440)","(0.11828720, 2.03274400, -10.37538000)",True,0.00386087,True,975969055359
8.823084,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39757642,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.21733090, -0.29280090, 0.93113710)",Valid,"(-23.44156000, -1.66745000, -35.46500000)",Valid,3.73759500,Valid,"(0.25704450, 0.76294790)",Valid,"(0.08676054, 2.02608700, -10.34670000)","(0.09817908, -0.12309110, 0.02136709, 0.98729570)",True,"(0.21733090, -0.29280090, 0.93113710)",True,"(0.02344156, -0.00166745, -0.03546499)",True,"(0.00756691, -0.46838810, 0.88349040)","(0.11805210, 2.03193800, -10.37493000)",True,0.00373760,True,975969063691
8.831415,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39765973,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.24856570, -0.26745610, 0.93093870)",Valid,"(-23.47087000, -1.56800800, -35.76677000)",Valid,3.79437300,Valid,"(0.26290910, 0.75879980)",Valid,"(0.08699080, 2.02583600, -10.34677000)","(0.09703016, -0.12138750, 0.02239013, 0.98759760)",True,"(0.24856570, -0.26745610, 0.93093870)",True,"(0.02347087, -0.00156801, -0.03576677)",True,"(0.03995990, -0.44050020, 0.89686270)","(0.11827290, 2.03183300, -10.37537000)",True,0.00379437,True,975969072022
8.839747,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39774305,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.26158140, -0.21818540, 0.94018550)",Valid,"(-23.50679000, -1.64489700, -35.23763000)",Valid,3.56390400,Valid,"(0.26838060, 0.74641940)",Valid,"(0.08722109, 2.02558500, -10.34684000)","(0.09588058, -0.11968300, 0.02341318, 0.98789410)",True,"(0.26158140, -0.21818540, 0.94018550)",True,"(0.02350679, -0.00164490, -0.03523763)",True,"(0.05079915, -0.39121920, 0.91889440)","(0.11831690, 2.03139300, -10.37506000)",True,0.00356390,True,975969080354
8.848078,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,39782636,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(NaN, NaN, NaN)",Invalid,"(NaN, NaN, NaN)",Invalid,NaN,Invalid,"(NaN, NaN)",Invalid,"(-0.23762510, -0.24472050, 0.94001770)",Valid,"(-23.71562000, -1.57351700, -34.77364000)",Valid,3.83671600,Valid,"(0.27367790, 0.74214640)",Valid,"(0.08745135, 2.02533400, -10.34691000)","(0.09473062, -0.11797810, 0.02443598, 0.98818530)",True,"(0.23762510, -0.24472050, 0.94001770)",True,"(0.02371562, -0.00157352, -0.03477364)",True,"(0.03318495, -0.41528690, 0.90908500)","(0.11853680, 2.03111600, -10.37474000)",True,0.00383672,True,975969088685
8.85641,"(-0.14488620, -0.41330800, 0.89899080)","(0.09628906, 2.04505300, -10.41012000)",True,39790968,"(-0.08654785, -0.29864500, 0.95042420)",True,"(-0.03575336, 0.01672392, -0.09746530)",True,"(-0.27650700, -0.47696080, 0.83429750)","(0.07367501, 2.05907900, -10.44550000)",True,0.00211092,True,"(0.08654785, -0.29864500, 0.95042420)",Valid,"(35.75336000, 16.72392000, -97.46530000)",Valid,2.11091600,Valid,"(0.26057600, 0.85967140)",Valid,"(-0.20173650, -0.16355900, 0.96568300)",Valid,"(-23.99316000, -1.39007600, -34.68668000)",Valid,3.68440200,Valid,"(0.28061590, 0.72002270)",Valid,"(0.08768164, 2.02508200, -10.34698000)","(0.09358004, -0.11627230, 0.02545877, 0.98847130)",True,"(0.20173650, -0.16355900, 0.96568300)",True,"(0.02399316, -0.00139008, -0.03468668)",True,"(-0.00956254, -0.33909090, 0.94070500)","(0.11890310, 2.03102600, -10.37474000)",True,0.00368440,True,975969097017
8.864741,"(-0.22007340, -0.37825930, 0.89915940)","(0.09658279, 2.04498300, -10.41031000)",True,39799299,"(-0.10881040, -0.25155640, 0.96170040)",True,"(-0.03538440, 0.01675064, -0.09712090)",True,"(-0.30047280, -0.43191550, 0.85039110)","(0.07380187, 2.05850900, -10.44519000)",True,0.00191371,True,"(0.10881040, -0.25155640, 0.96170040)",Valid,"(35.38440000, 16.75064000, -97.12090000)",Valid,1.91371200,Valid,"(0.27344070, 0.84634140)",Valid,"(-0.07366943, -0.13851930, 0.98760990)",Valid,"(-24.21976000, -0.82536320, -35.37454000)",Valid,3.86195400,Valid,"(0.26987940, 0.70217570)",Valid,"(0.08791190, 2.02483100, -10.34705000)","(0.09242912, -0.11456620, 0.02648127, 0.98875190)",True,"(0.07366943, -0.13851930, 0.98760990)",True,"(0.02421976, -0.00082536, -0.03537454)",True,"(-0.13709450, -0.32016930, 0.93738820)","(0.11936370, 2.03145700, -10.37543000)",True,0.00386195,True,975969105348
8.873073,"(-0.23143070, -0.39443260, 0.88930460)","(0.09786989, 2.04603000, -10.41169000)",True,39807631,"(-0.13548280, -0.25962830, 0.95614620)",True,"(-0.03534975, 0.01575475, -0.09373228)",True,"(-0.33010120, -0.44859190, 0.83054110)","(0.07415161, 2.05788100, -10.44283000)",True,0.00203279,True,"(0.13548280, -0.25962830, 0.95614620)",Valid,"(35.34975000, 15.75475000, -93.73228000)",Valid,2.03279100,Valid,"(0.28198430, 0.83666440)",Valid,"(-0.08668518, -0.14143370, 0.98612980)",Valid,"(-24.85980000, 1.10655200, -40.33749000)",Valid,3.30790700,Valid,"(0.29053020, 0.68606760)",Valid,"(0.08838901, 2.02447600, -10.34815000)","(0.09855039, -0.11665640, 0.02279895, 0.98800780)",True,"(0.08668518, -0.14143370, 0.98612980)",True,"(0.02485980, 0.00110655, -0.04033750)",True,"(-0.12902870, -0.33391390, 0.93373070)","(0.12158820, 2.03417800, -10.38055000)",True,0.00330791,True,975969113680
8.881404,"(-0.19411060, -0.39945170, 0.89596840)","(0.09823805, 2.04535700, -10.41042000)",True,39815962,"(-0.05278015, -0.31539920, 0.94747920)",True,"(-0.03541377, 0.01486479, -0.09081427)",True,"(-0.25097220, -0.51032970, 0.82254270)","(0.07460457, 2.05754500, -10.44102000)",True,0.00208456,True,"(0.05278015, -0.31539920, 0.94747920)",Valid,"(35.41377000, 14.86479000, -90.81427000)",Valid,2.08456400,Valid,"(0.30824230, 0.84495980)",Valid,"(-0.09486389, -0.07173157, 0.99288940)",Valid,"(-24.83395000, 0.60209660, -38.47752000)",Valid,3.40568500,Valid,"(0.29403360, 0.67278120)",Valid,"(0.08889494, 2.02411000, -10.34937000)","(0.10551740, -0.11918330, 0.01856352, 0.98707490)",True,"(0.09486389, -0.07173157, 0.99288940)",True,"(0.02483395, 0.00060210, -0.03847753)",True,"(-0.13318840, -0.28021740, 0.95065190)","(0.12187150, 2.03316900, -10.37983000)",True,0.00340569,True,975969122011
8.889736,"(-0.18358460, -0.44648420, 0.87575600)","(0.10010040, 2.04787900, -10.41407000)",True,39824294,"(-0.02505493, -0.35745240, 0.93357850)",True,"(-0.03502560, 0.01789453, -0.09965179)",True,"(-0.22548420, -0.55863680, 0.79817400)","(0.07802846, 2.06359900, -10.44937000)",True,0.00172641,True,"(0.02505493, -0.35745240, 0.93357850)",Valid,"(35.02560000, 17.89453000, -99.65179000)",Valid,1.72641000,Valid,"(0.31904680, 0.85336010)",Valid,"(-0.09346008, -0.10495000, 0.99006650)",Valid,"(-24.93723000, 0.22187810, -36.29997000)",Valid,3.46800200,Valid,"(0.30091160, 0.66735980)",Valid,"(0.08940093, 2.02374300, -10.35058000)","(0.11247880, -0.12170230, 0.01432537, 0.98606890)",True,"(0.09346008, -0.10495000, 0.99006650)",True,"(0.02493723, 0.00022188, -0.03629997)",True,"(-0.13794880, -0.32524530, 0.93551360)","(0.12217240, 2.03215900, -10.37878000)",True,0.00346800,True,975969130343
8.898067,"(-0.22831160, -0.42246990, 0.87715050)","(0.10020120, 2.04640100, -10.41183000)",True,39832625,"(-0.08889771, -0.31396480, 0.94525150)",True,"(-0.03536290, 0.01484372, -0.09053427)",True,"(-0.29960750, -0.52884430, 0.79407750)","(0.07684220, 2.05966700, -10.44224000)",True,0.00195020,True,"(0.08889771, -0.31396480, 0.94525150)",Valid,"(35.36290000, 14.84372000, -90.53427000)",Valid,1.95019500,Valid,"(0.30447910, 0.83848050)",Valid,"(-0.08824158, -0.07118225, 0.99354550)",Valid,"(-25.19241000, 0.91468810, -38.33794000)",Valid,3.40133700,Valid,"(0.30760600, 0.65909350)",Valid,"(0.08990686, 2.02337600, -10.35180000)","(0.11943150, -0.12421210, 0.01008645, 0.98499020)",True,"(0.08824158, -0.07118225, 0.99354550)",True,"(0.02519241, 0.00091469, -0.03833793)",True,"(-0.15169630, -0.30625260, 0.93978590)","(0.12356020, 2.03313400, -10.38142000)",True,0.00340134,True,975969138674
8.906399,"(-0.15752490, -0.44924210, 0.87941310)","(0.09962076, 2.04446100, -10.40838000)",True,39840957,"(-0.10527040, -0.25805660, 0.96037290)",True,"(-0.03512955, 0.01617212, -0.09409833)",True,"(-0.32868130, -0.48787340, 0.80867060)","(0.07903229, 2.06292300, -10.44590000)",True,0.00194276,True,"(0.10527040, -0.25805660, 0.96037290)",Valid,"(35.12955000, 16.17212000, -94.09833000)",Valid,1.94276400,Valid,"(0.30862820, 0.81039980)",Valid,"(-0.25715640, -0.15565490, 0.95373540)",Valid,"(-24.30162000, -2.81333900, -24.83066000)",Valid,3.91377300,Valid,"(0.31483740, 0.66149660)",Valid,"(0.09041285, 2.02300900, -10.35302000)","(0.12637550, -0.12671280, 0.00584668, 0.98383890)",True,"(0.25715640, -0.15565490, 0.95373540)",True,"(0.02430162, -0.00281334, -0.02483066)",True,"(0.01927155, -0.39453100, 0.91868050)","(0.12020920, 2.02599800, -10.37086000)",True,0.00391377,True,975969147006
8.914731,"(-0.18189540, -0.42985500, 0.88438610)","(0.10332520, 2.05027500, -10.41765000)",True,39849289,"(-0.03781128, -0.24189760, 0.96955870)",True,"(-0.03529306, 0.01494794, -0.09022218)",True,"(-0.27322310, -0.48652820, 0.82984300)","(0.07911224, 2.06183700, -10.44331000)",True,0.00201254,True,"(0.03781128, -0.24189760, 0.96955870)",Valid,"(35.29306000, 14.94794000, -90.22218000)",Valid,2.01254300,Valid,"(0.32621770, 0.80107120)",Valid,"(-0.16203310, -0.10835270, 0.98080440)",Valid,"(-25.29094000, 4.24702500, -48.65186000)",Valid,3.24722300,Valid,"(0.31158040, 0.65543010)",Valid,"(0.09091884, 2.02264200, -10.35424000)","(0.13330860, -0.12920360, 0.00160750, 0.98261520)",True,"(0.16203310, -0.10835270, 0.98080440)",True,"(0.02529094, 0.00424703, -0.04865186)",True,"(-0.08792448, -0.36693650, 0.92608150)","(0.12753810, 2.03871300, -10.39199000)",True,0.00324722,True,975969155338
8.923062,"(-0.20389880, -0.44858650, 0.87016980)","(0.10325820, 2.05015100, -10.41607000)",True,39857620,"(0.02070618, -0.31158450, 0.94998170)",True,"(-0.03496321, 0.01688228, -0.09538209)",True,"(-0.21595750, -0.55353360, 0.80434010)","(0.08104996, 2.06613800, -10.44781000)",True,0.00200044,True,"(-0.02070618, -0.31158450, 0.94998170)",Valid,"(34.96321000, 16.88228000, -95.38210000)",Valid,2.00044300,Valid,"(0.35136990, 0.80313660)",Valid,"(-0.06910706, -0.07208252, 0.99499510)",Valid,"(-25.54662000, 1.57487500, -39.43277000)",Valid,3.28617900,Valid,"(0.31740510, 0.64635250)",Valid,"(0.09064274, 2.02315500, -10.35472000)","(0.13560830, -0.13166830, -0.00162717, 0.98197320)",True,"(0.06910706, -0.07208252, 0.99499510)",True,"(0.02554662, 0.00157488, -0.03943277)",True,"(-0.18868130, -0.33669000, 0.92251790)","(0.12546650, 2.03416300, -10.38432000)",True,0.00328618,True,975969163669
8.931394,"(-0.23504840, -0.49509690, 0.83643970)","(0.11003840, 2.06704600, -10.43947000)",True,39865952,"(-0.10998540, -0.23048400, 0.96682740)",True,"(-0.03518002, 0.01539864, -0.09130833)",True,"(-0.35499790, -0.46538290, 0.81079910)","(0.07892211, 2.06473600, -10.44424000)",True,0.00178761,True,"(0.10998540, -0.23048400, 0.96682740)",Valid,"(35.18002000, 15.39864000, -91.30833000)",Valid,1.78761300,Valid,"(0.31429130, 0.79067020)",Valid,"(-0.13699340, -0.27745060, 0.95091250)",Valid,"(-27.12415000, 20.53767000, -100.07620000)",Valid,1.70422400,Valid,"(0.31559940, 0.64208660)",Valid,"(0.08914136, 2.02504500, -10.35406000)","(0.13066270, -0.13410300, -0.00329105, 0.98230990)",True,"(0.13699340, -0.27745060, 0.95091250)",True,"(0.02712415, 0.02053767, -0.10007620)",True,"(-0.11135530, -0.51692470, 0.84875710)","(0.14115470, 2.06935600, -10.43471000)",True,0.00170422,True,975969172001
8.939725,"(-0.26982320, -0.39946220, 0.87614240)","(0.10053820, 2.05163200, -10.41353000)",True,39874283,"(-0.08270264, -0.27165220, 0.95883180)",True,"(-0.03507394, 0.01530524, -0.09059047)",True,"(-0.33140300, -0.49499720, 0.80321220)","(0.07791919, 2.06555900, -10.44331000)",True,0.00191675,True,"(0.08270264, -0.27165220, 0.95883180)",Valid,"(35.07394000, 15.30524000, -90.59047000)",Valid,1.91674800,Valid,"(0.33001180, 0.79182210)",Valid,"(-0.06654358, -0.05046082, 0.99649050)",Valid,"(-25.60823000, 2.01394700, -40.48862000)",Valid,3.35554500,Valid,"(0.31842820, 0.63831060)",Valid,"(0.08764017, 2.02693500, -10.35340000)","(0.12571330, -0.13653310, -0.00495462, 0.98261400)",True,"(0.06654358, -0.05046082, 0.99649050)",True,"(0.02560823, 0.00201395, -0.04048862)",True,"(-0.20332140, -0.29664050, 0.93309430)","(0.12315720, 2.03770400, -10.38376000)",True,0.00335555,True,975969180332
