date, time, timestamp, data_time,screenPospedestrianX,screenPospedestrianY, screenPospedestrianZ,pedestrianworldpositionX, pedestrianworldpositionY, pedestrianworldpositionZ,screenPosCubeX,screenPosCubeY, screenPosCubeZ,CubeworldpositionX, CubeworldpositionY, CubeworldpositionZ,
29/01/20,10:52:53,132248299737951130,20200129T225253,0,0,0,431.337,407.2821,459.9596,-5584.987,1254.646,-0.7853484,436.66,407.21,462.33
29/01/20,10:52:53,132248299738361132,20200129T225253,0,0,0,431.3269,407.279,459.959,-2420.685,1125.569,-1.442668,436.66,407.21,462.33
29/01/20,10:52:53,132248299738821132,20200129T225253,0,0,0,431.3202,407.273,459.959,-1626.999,1108.681,-1.814412,436.66,407.21,462.33
29/01/20,10:52:53,132248299739321144,20200129T225253,3552,3942,-1.526071E-05,431.3046,407.2654,459.9575,-608.0736,1122.689,-2.664984,436.66,407.21,462.33
29/01/20,10:52:53,132248299739921274,20200129T225253,0,0,0,431.2963,407.2574,459.9561,-305.7549,1124.961,-3.066055,436.66,407.21,462.33
29/01/20,10:52:54,132248299740321275,20200129T225254,0,0,0,431.2808,407.2459,459.9494,122.2827,1104.114,-3.811765,436.66,407.21,462.33
29/01/20,10:52:54,132248299740871399,20200129T225254,-1184,1314,4.450458E-07,431.2738,407.2373,459.9465,275.7767,1088.662,-4.131032,436.66,407.21,462.33
29/01/20,10:52:54,132248299741351399,20200129T225254,1184,-1314,3.026209E-05,431.2617,407.2262,459.9421,521.2111,1052.598,-4.668366,436.66,407.21,462.33
29/01/20,10:52:54,132248299741901417,20200129T225254,-3552,3942,3.100419E-06,431.2558,407.2173,459.9393,623.6702,1052.349,-4.905652,436.66,407.21,462.33
29/01/20,10:52:54,132248299742481404,20200129T225254,0,0,0,431.247,407.2046,459.9359,747.3578,1064.447,-5.194385,436.66,407.21,462.33
29/01/20,10:52:54,132248299743011548,20200129T225254,0,0,0,431.2406,407.191,459.9338,822.6527,1118.943,-5.41172,436.66,407.21,462.33
29/01/20,10:52:54,132248299743531533,20200129T225254,0,1314,0,431.2378,407.1816,459.933,841.3847,1135.103,-5.466369,436.66,407.21,462.33
29/01/20,10:52:54,132248299743999831,20200129T225254,0,0,0,431.2306,407.1706,459.9311,868.2802,1137.098,-5.524452,436.66,407.21,462.33
29/01/20,10:52:54,132248299744539832,20200129T225254,0,2628,-2.996381E-05,431.2286,407.1615,459.9304,882.9448,1142.251,-5.557323,436.66,407.21,462.33
29/01/20,10:52:54,132248299745009831,20200129T225254,0,0,0,431.2272,407.1494,459.9274,930.9117,1162.266,-5.657166,436.66,407.21,462.33
29/01/20,10:52:54,132248299745539831,20200129T225254,0,0,0,431.2268,407.1399,459.9267,944.4401,1166.315,-5.681922,436.66,407.21,462.33
29/01/20,10:52:54,132248299746009834,20200129T225254,0,0,0,431.2252,407.1266,459.9245,955.3773,1190.485,-5.720465,436.66,407.21,462.33
29/01/20,10:52:54,132248299746539831,20200129T225254,0,0,0,431.2247,407.1158,459.9237,942.772,1220.916,-5.723494,436.66,407.21,462.33
29/01/20,10:52:54,132248299747169833,20200129T225254,0,0,0,431.2275,407.1013,459.9246,896.6917,1295.581,-5.671434,436.66,407.21,462.33
