AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,GazeData_TimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid
1.083097,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575562786,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.14830000, 407.02380000, 460.06760000)","(-0.56104850, 0.17098500, -0.30483580, -0.75037580)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.091429,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575571118,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.15260000, 407.02760000, 460.06580000)","(-0.55718800, 0.17051400, -0.29608290, -0.75683650)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.099761,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575579450,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.15700000, 407.03130000, 460.06390000)","(-0.55325360, 0.17002030, -0.28729190, -0.76319520)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.108092,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575587781,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.16070000, 407.03450000, 460.06230000)","(-0.54934830, 0.16976520, -0.28064250, -0.76852850)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.116424,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575596113,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.16370000, 407.03700000, 460.06100000)","(-0.54551960, 0.16980130, -0.27649970, -0.77273780)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.124755,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575604444,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.16670000, 407.03950000, 460.05970000)","(-0.54166380, 0.16982900, -0.27234300, -0.77690910)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.133087,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575612776,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.16970000, 407.04200000, 460.05840000)","(-0.53778020, 0.16984830, -0.26817190, -0.78104280)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.141418,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575621107,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.17270000, 407.04450000, 460.05700000)","(-0.53387050, 0.16985910, -0.26398810, -0.78513720)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.14975,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575629439,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.17570000, 407.04690000, 460.05570000)","(-0.52993420, 0.16986160, -0.25979110, -0.78919280)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.158081,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575637770,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.17870000, 407.04940000, 460.05440000)","(-0.52597310, 0.16985560, -0.25558270, -0.79320790)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.166413,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575646102,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.18590000, 407.05540000, 460.05130000)","(-0.51716020, 0.17363200, -0.24499620, -0.80148240)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.174744,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575654433,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.19430000, 407.06250000, 460.04770000)","(-0.50668480, 0.17851330, -0.23236710, -0.81080770)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.183076,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575662765,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.20280000, 407.06960000, 460.04410000)","(-0.49600880, 0.18333030, -0.21964010, -0.81983140)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.191407,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575671096,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.21120000, 407.07680000, 460.04050000)","(-0.48514700, 0.18807630, -0.20683290, -0.82854080)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.199739,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575679428,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.21970000, 407.08390000, 460.03690000)","(-0.47410930, 0.19274710, -0.19395720, -0.83692870)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.20807,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575687759,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.22560000, 407.08820000, 460.03430000)","(-0.46409700, 0.19605830, -0.18495450, -0.84378140)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.216402,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575696091,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.22980000, 407.09080000, 460.03220000)","(-0.45475700, 0.19849670, -0.17846520, -0.84967360)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.224733,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575704422,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.23400000, 407.09330000, 460.03020000)","(-0.44533960, 0.20090130, -0.17194550, -0.85542150)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.233065,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575712754,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.23830000, 407.09590000, 460.02820000)","(-0.43584740, 0.20327160, -0.16539710, -0.86102350)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.241396,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575721085,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.24110000, 407.09780000, 460.02680000)","(-0.42907630, 0.20389250, -0.16123940, -0.86505680)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.249728,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575729417,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.24300000, 407.09940000, 460.02590000)","(-0.42421520, 0.20330860, -0.15874940, -0.86804710)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.258059,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575737748,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.24490000, 407.10100000, 460.02500000)","(-0.41933740, 0.20271670, -0.15625310, -0.87100340)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.266391,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575746080,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.24680000, 407.10250000, 460.02410000)","(-0.41444220, 0.20211680, -0.15375020, -0.87392640)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.274723,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575754412,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.24860000, 407.10410000, 460.02330000)","(-0.40953080, 0.20150900, -0.15124130, -0.87681510)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.283054,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575762743,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.25050000, 407.10570000, 460.02240000)","(-0.40460430, 0.20089340, -0.14872690, -0.87966900)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.291386,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575771075,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.25240000, 407.10720000, 460.02150000)","(-0.39966220, 0.20027000, -0.14620690, -0.88248830)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.299717,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575779406,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.25570000, 407.11010000, 460.01970000)","(-0.39352520, 0.19784090, -0.14349850, -0.88623080)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.308049,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575787738,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.26090000, 407.11450000, 460.01690000)","(-0.38583460, 0.19308660, -0.14054020, -0.89112160)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.31638,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575796069,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.26600000, 407.11900000, 460.01410000)","(-0.37809860, 0.18830950, -0.13756550, -0.89591110)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.324712,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575804401,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.27110000, 407.12340000, 460.01130000)","(-0.37031810, 0.18351000, -0.13457450, -0.90059880)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.333043,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575812732,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.27630000, 407.12790000, 460.00850000)","(-0.36249750, 0.17869090, -0.13156910, -0.90518210)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.341375,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575821064,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28090000, 407.13170000, 460.00610000)","(0.35542350, -0.17434740, 0.12885510, 0.90921580)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.349706,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575829395,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28240000, 407.13220000, 460.00570000)","(0.35258960, -0.17267550, 0.12779080, 0.91078720)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.358038,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575837727,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28400000, 407.13280000, 460.00530000)","(0.34975000, -0.17100070, 0.12672460, 0.91234560)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.366369,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575846058,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28560000, 407.13330000, 460.00490000)","(0.34690560, -0.16932370, 0.12565650, 0.91389080)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.374701,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575854390,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28710000, 407.13380000, 460.00450000)","(0.34405590, -0.16764390, 0.12458660, 0.91542300)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.383032,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575862721,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.28870000, 407.13430000, 460.00420000)","(0.34120160, -0.16596200, 0.12351500, 0.91694170)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.391364,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575871053,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.29020000, 407.13480000, 460.00380000)","(0.33834220, -0.16427760, 0.12244150, 0.91844730)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.399695,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575879384,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.29240000, 407.13570000, 460.00390000)","(0.33259900, -0.16021240, 0.12089660, 0.92146300)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.408027,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575887716,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.29510000, 407.13670000, 460.00440000)","(0.32455770, -0.15426030, 0.11896980, 0.92558750)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.416358,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575896047,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.29780000, 407.13780000, 460.00490000)","(0.31647580, -0.14828850, 0.11702840, 0.92960100)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.42469,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575904379,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30050000, 407.13890000, 460.00530000)","(0.30835440, -0.14229790, 0.11507250, 0.93350260)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.433022,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575912711,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30320000, 407.13990000, 460.00580000)","(0.30019740, -0.13629130, 0.11310310, 0.93729070)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.441353,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575921042,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30570000, 407.14080000, 460.00640000)","(0.29228400, -0.13062600, 0.11110070, 0.94083140)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.449685,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575929374,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30620000, 407.14000000, 460.00770000)","(0.28692890, -0.12827410, 0.10889820, 0.94305820)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.458016,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575937705,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30680000, 407.13920000, 460.00900000)","(0.28156100, -0.12591650, 0.10669080, 0.94524370)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.466348,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575946037,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30730000, 407.13840000, 460.01030000)","(0.27617970, -0.12355300, 0.10447830, 0.94738790)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.474679,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575954368,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30790000, 407.13760000, 460.01170000)","(0.27078710, -0.12118430, 0.10226150, 0.94949000)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.483011,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575962700,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30840000, 407.13680000, 460.01300000)","(0.26538250, -0.11881040, 0.10004030, 0.95155040)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.491342,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575971031,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30870000, 407.13610000, 460.01510000)","(0.26009210, -0.11652960, 0.09744018, 0.95356090)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.499674,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575979363,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30860000, 407.13570000, 460.01790000)","(0.25490160, -0.11433180, 0.09449414, 0.95552300)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
1.508005,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,575987694,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False,"(431.30860000, 407.13530000, 460.02080000)","(0.24969950, -0.11212880, 0.09154371, 0.95744300)",True,"(NaN, NaN, NaN)",False,"(NaN, NaN, NaN)",False,"(0.00000000, 0.00000000, 0.00000000)","(NaN, NaN, NaN)",False,NaN,False
